winner,r_stance,b_stance,career_wins_diff,career_losses_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_diff,SApM_diff,sig_str_acc_diff,td_acc_diff,str_def_diff,td_def_diff,sub_avg_diff,td_avg_diff
Blue,Orthodox,Orthodox,0,3,0,-5.0800000000000125,0,2.5400000000000205,2.71,0.3600000000000003,0.19999999999999996,-0.06,0.040000000000000036,0.5700000000000001,-1.1,0.8099999999999998
Blue,Orthodox,Orthodox,12,13,7,5.0800000000000125,-5.900000000000006,5.0800000000000125,0.07999999999999963,0.30000000000000027,-0.11999999999999994,-0.09000000000000002,0.05999999999999994,0.17000000000000004,-0.3,-1.02
Blue,Orthodox,Orthodox,-9,-2,-5,15.23999999999998,0,17.78,-1.6500000000000004,-0.21999999999999975,0.030000000000000027,-0.09999999999999998,0.010000000000000009,-0.06999999999999995,-0.30000000000000004,-0.3400000000000001
Blue,Southpaw,Southpaw,-2,-2,-7,2.539999999999992,0,-2.539999999999992,0.010000000000000675,1.19,-0.050000000000000044,-0.22,-0.10000000000000003,-0.32999999999999996,1.5000000000000002,0.10999999999999988
Red,Southpaw,Orthodox,8,3,4,7.6200000000000045,0,-5.079999999999984,2.3600000000000003,1.7600000000000002,0.10000000000000003,0.5,-0.030000000000000027,0.16000000000000003,-0.7,4.84
Red,Orthodox,Orthodox,0,-2,-3,-2.539999999999992,4.539999999999999,5.0800000000000125,-1.7999999999999998,-1.06,-0.16000000000000003,0.14,-0.040000000000000036,-0.33999999999999997,1.1,-3.63
Blue,Orthodox,Southpaw,9,8,2,0,0,10.159999999999997,1.08,1.92,-0.06999999999999995,-0.19999999999999996,-0.09999999999999998,-0.35,1.7000000000000002,-0.8500000000000001
Red,Orthodox,Orthodox,5,-1,-4,2.5400000000000205,4.539999999999999,10.159999999999997,-0.35999999999999943,-1.06,0.11000000000000004,-0.06,-0.040000000000000036,-0.32,0,0.4099999999999999
Blue,Switch,Switch,-1,4,2,-10.159999999999997,0,-12.699999999999989,-2.49,0.8400000000000003,-0.07999999999999996,0.09000000000000002,-0.040000000000000036,0.22999999999999998,-0.19999999999999998,1.38
Red,Southpaw,Southpaw,-2,4,1,0,0,5.079999999999984,0.69,-0.41999999999999993,-0.030000000000000027,-0.009999999999999953,-0.020000000000000018,-0.09999999999999998,0.8,-3.3800000000000003
Blue,Orthodox,Orthodox,7,5,1,5.079999999999984,0,7.6200000000000045,-1.4699999999999998,1.1700000000000004,-0.04999999999999999,-0.31000000000000005,-0.06999999999999995,-0.41000000000000003,0.3,-1.05
Red,Orthodox,Orthodox,7,2,4,2.539999999999992,0,0,0.7799999999999998,0.0900000000000003,-0.10000000000000003,-0.21999999999999997,-0.040000000000000036,0.06000000000000005,-1,-1.31
Blue,Orthodox,Southpaw,11,7,3,10.159999999999997,0,0,1.48,0.5899999999999999,-0.14999999999999997,0.030000000000000027,0.010000000000000009,0.20000000000000007,-0.3,0.8699999999999997
Blue,Orthodox,Orthodox,-11,-2,2,-2.539999999999992,0,-5.0800000000000125,0.20999999999999996,1.4499999999999997,-0.08000000000000007,-0.04999999999999999,0.11000000000000004,0.27,-1.2999999999999998,-1.7200000000000002
Red,Orthodox,Switch,4,2,3,-5.079999999999984,0,2.539999999999992,0.9799999999999998,0.4099999999999997,0.14,-0.07999999999999999,0.26,0.28,-0.5,-0.10000000000000009
Red,Orthodox,Orthodox,2,0,1,5.0800000000000125,0,-12.699999999999989,1.4000000000000004,-2.4099999999999997,0.06,-0.42,0.10000000000000003,-0.34,-0.3,-1.45
Red,Orthodox,Switch,-2,-8,-10,0,0,-2.539999999999992,-0.97,-0.6399999999999999,0.02999999999999997,0.06,0.13999999999999996,-0.26,0,4.03
Red,Orthodox,Orthodox,7,-2,-13,-5.0800000000000125,0,5.0800000000000125,3.65,0.9100000000000001,0.010000000000000009,0.18,0.04999999999999999,0.21000000000000008,-0.1,0.7
Red,Orthodox,Orthodox,4,-3,-7,2.539999999999992,0,-5.0800000000000125,0.5599999999999996,-1.0099999999999998,-0.03999999999999998,0.04999999999999999,0.019999999999999907,-0.19000000000000006,0,-1.35
Blue,Orthodox,Southpaw,10,9,11,0,4.539999999999999,0,0.0600000000000005,0.08000000000000007,0,0.11000000000000004,0.010000000000000009,-0.07999999999999996,0.30000000000000004,0.6500000000000001
Blue,Orthodox,Orthodox,0,1,3,2.5400000000000205,9.079999999999998,7.6200000000000045,-1.4400000000000004,1.4800000000000004,-0.009999999999999898,0.33,-0.15000000000000002,0.55,0.4,1.13
Red,Orthodox,Switch,5,4,5,-5.0800000000000125,0,-5.0800000000000125,-5.039999999999999,-3.45,-0.12000000000000005,0.39,0.19000000000000006,0,-0.39999999999999997,1.65
Blue,Orthodox,Orthodox,0,6,1,7.6200000000000045,0,2.5400000000000205,-0.06000000000000005,-0.44999999999999973,-0.05999999999999994,0.06,0.07999999999999996,0.010000000000000009,1.4,3.4800000000000004
Red,Orthodox,Orthodox,-4,-6,-5,0,0,-5.079999999999984,-0.34999999999999964,0.3200000000000003,0.13,0,-0.07999999999999996,-0.31999999999999995,0.4,-0.020000000000000018
Blue,Southpaw,Orthodox,1,-1,-2,7.6200000000000045,0,7.6200000000000045,-1.9600000000000002,0.1499999999999999,-0.11000000000000004,0.010000000000000009,-0.03999999999999998,0.35,-0.3,-3.04
Red,Orthodox,Orthodox,8,-1,1,-7.6200000000000045,0,-2.539999999999992,-1.9100000000000006,0.79,-0.040000000000000036,0.75,-0.24,-0.06999999999999995,0.8,3.4
Red,Orthodox,Orthodox,1,-5,0,-5.079999999999984,0,-2.539999999999992,-0.5700000000000003,-1.5299999999999998,0.010000000000000009,0.10999999999999999,0.009999999999999898,0.09000000000000008,0,2.35
Red,Orthodox,Orthodox,3,-5,-8,2.5400000000000205,0,5.0800000000000125,-1.7300000000000004,-3.47,0.14,0.41,-0.050000000000000044,0.10999999999999999,2.1999999999999997,2.12
Blue,Orthodox,Switch,-4,0,12,12.700000000000017,0,7.6200000000000045,-4.789999999999999,-9.1,0.13999999999999996,0.33,0.2,-0.12,0,0.71
Blue,Orthodox,Orthodox,-4,2,-3,-2.539999999999992,0,0,-2.2399999999999998,0.5299999999999998,-0.03999999999999998,-0.51,-0.09999999999999998,-0.41999999999999993,1.3,-0.06999999999999995
Red,Orthodox,Southpaw,-10,-4,-12,15.240000000000009,0,20.319999999999993,1.2400000000000002,0.6600000000000001,0.010000000000000009,-0.02999999999999997,-0.05999999999999994,0.14,0,-0.19999999999999996
Red,Orthodox,Southpaw,5,-5,3,0,0,-7.6200000000000045,3.09,0.5,0.14,0.17,0.21999999999999997,0.25,0.39999999999999997,1.2400000000000002
Red,Orthodox,Orthodox,1,-2,-3,7.6200000000000045,0,10.159999999999997,2.3,-1.54,-0.010000000000000009,-0.04999999999999999,0.23000000000000004,0.42,-1.5,-0.69
Red,Orthodox,Orthodox,4,-1,-1,2.539999999999992,0,7.6200000000000045,-0.47000000000000064,1.6899999999999995,-0.05999999999999994,0.53,-0.010000000000000009,0.28,0.4,2.77
Blue,Switch,Orthodox,9,4,3,-2.5400000000000205,0,10.159999999999997,0.5300000000000002,-0.1299999999999999,0.13,-0.13,0.06000000000000005,-0.020000000000000018,0.2,0.020000000000000018
Red,Orthodox,Orthodox,-43,-8,-5,-10.159999999999997,-4.530000000000001,-17.78,-1.2400000000000002,-0.8699999999999997,-0.02999999999999997,-0.11000000000000004,0.12000000000000005,0.63,-1.5999999999999999,0.2899999999999998
Red,Southpaw,Southpaw,-8,-7,-3,-5.0800000000000125,0,-2.5400000000000205,0.06999999999999984,1.1199999999999997,-0.06,0.31999999999999995,-0.029999999999999916,0.07000000000000006,0.19999999999999996,-0.010000000000000009
Blue,Southpaw,Orthodox,1,1,6,-2.5400000000000205,0,5.0800000000000125,-0.8900000000000001,-1.37,-0.12000000000000005,-0.07999999999999996,0.10999999999999993,0.24,-1.5999999999999999,-0.030000000000000027
Blue,Orthodox,Southpaw,5,7,-3,-2.539999999999992,-4.529999999999994,-5.0800000000000125,-0.96,1.4500000000000002,-0.06,-0.32999999999999996,-0.02999999999999997,0.21000000000000002,1.7,-0.38
Red,Southpaw,Switch,4,4,15,-7.6200000000000045,0,-12.699999999999989,-3.0900000000000003,-4.74,0.09000000000000002,0.55,-0.06999999999999995,0.14,0.4,2.27
Red,Switch,Orthodox,-4,-4,5,7.6200000000000045,0,7.6200000000000045,0.8399999999999999,-0.56,0.010000000000000009,-0.07,0.029999999999999916,-0.07999999999999996,0.09999999999999998,0.7000000000000001
Blue,Orthodox,Orthodox,7,5,3,0,-6.799999999999997,12.699999999999989,-2.04,-2.11,0.04999999999999993,-0.45,0.020000000000000018,-0.32999999999999996,-0.2,-2.46
Red,Orthodox,Switch,5,4,-1,-2.539999999999992,0,2.5400000000000205,-2.2600000000000002,-0.2999999999999998,-0.15000000000000002,0.009999999999999953,0.040000000000000036,0.1299999999999999,0.19999999999999998,1.27
Red,Orthodox,Orthodox,4,-1,-8,10.159999999999997,0,2.539999999999992,2.67,-0.27,0.10000000000000003,0.41,0.04999999999999999,0.5,0.9,1.49
Blue,Orthodox,Orthodox,10,9,1,0,-18.590000000000003,-12.699999999999989,0.39000000000000057,-2.01,0.040000000000000036,-0.33,0.14999999999999997,-0.14,-0.7,-1.2
Red,Orthodox,Orthodox,-4,-5,-4,-2.539999999999992,0,2.539999999999992,-1.8900000000000006,-2.21,0.12,0.24,-0.07,-0.040000000000000036,2.9,6.4
Red,Switch,Orthodox,4,1,2,7.6200000000000045,0,2.539999999999992,1,1.92,-0.18999999999999995,-0.07999999999999996,0.010000000000000009,-0.09999999999999998,-0.2999999999999998,-1.29
Red,Orthodox,Orthodox,9,4,3,7.6200000000000045,0,7.6200000000000045,-1.0399999999999996,-3.1299999999999994,0.10000000000000003,0.3,0.10999999999999999,0.20999999999999996,-0.2,0.1499999999999999
Blue,Orthodox,Orthodox,-1,0,-4,2.539999999999992,0,5.0800000000000125,0.71,1.1800000000000002,-0.08999999999999997,-0.16999999999999998,-0.040000000000000036,-0.25,0.7000000000000001,-0.77
Red,Orthodox,Switch,2,5,10,-5.079999999999984,0,-12.700000000000017,-2.4800000000000004,-1.4699999999999998,0.06,-0.1,0.019999999999999907,0.06000000000000005,0.39999999999999997,1.42
Blue,Southpaw,Orthodox,-3,-4,-2,2.539999999999992,4.540000000000006,12.699999999999989,2.06,0.6999999999999997,0.09000000000000002,0.23000000000000004,-0.040000000000000036,0.03999999999999998,-0.09999999999999998,-1.94
Blue,Orthodox,Orthodox,9,8,4,-10.159999999999997,0,0,-1.6,1.4999999999999996,-0.050000000000000044,0.009999999999999953,-0.18,-0.32999999999999996,0.09999999999999998,3.7
Red,Orthodox,Switch,-1,-2,1,-12.700000000000017,0,-10.159999999999997,-2.2299999999999995,-1.63,-0.13999999999999996,0,0.10999999999999999,0.82,0,0
Red,Southpaw,Orthodox,-4,3,-2,2.539999999999992,6.799999999999997,0,-0.3700000000000001,-0.6400000000000001,0,-0.04999999999999999,-0.030000000000000027,-0.26000000000000006,0.4,0.66
Red,Orthodox,Orthodox,-12,-11,-2,-2.539999999999992,6.799999999999997,-15.240000000000009,1.4799999999999995,0.27,0.08999999999999997,0.08000000000000002,-0.08000000000000002,0.45999999999999996,2.1,3.14
Blue,Orthodox,Southpaw,2,4,-1,-2.539999999999992,0,-7.6200000000000045,-2.84,-1.4400000000000004,-0.08000000000000002,-0.09000000000000002,0.009999999999999898,-0.030000000000000027,-0.1,0.63
Red,Orthodox,Orthodox,5,4,4,-5.0800000000000125,0,-10.159999999999997,1.7100000000000004,3.8000000000000003,-0.03999999999999998,0.13,0.10999999999999993,0.14,-0.3,-2.2199999999999998
Red,Orthodox,Southpaw,4,-2,1,12.700000000000017,0,17.78,-0.6300000000000003,-0.6000000000000001,0.10000000000000003,0.43000000000000005,-0.02999999999999997,-0.19000000000000006,0.9,-3.71
Blue,Orthodox,Southpaw,-16,-8,-2,-12.699999999999989,0,-2.5400000000000205,-0.6899999999999995,-2.92,0.020000000000000018,-0.46,0.09000000000000008,0.07000000000000006,-0.8,-1.63
Red,Orthodox,Orthodox,12,0,5,-2.539999999999992,0,2.539999999999992,0.8200000000000001,-1.74,0.10999999999999999,0.07999999999999996,-0.08999999999999997,0.59,2.2,0.33000000000000007
Red,Orthodox,Orthodox,-3,-2,0,-2.5400000000000205,0,-7.619999999999976,1.85,2.5300000000000002,-0.06,-0.4,-0.14,0.05999999999999994,-0.1,-1.26
Blue,Orthodox,Orthodox,-10,2,-2,15.240000000000009,-15.870000000000005,7.6200000000000045,1.3899999999999997,-0.79,-0.03999999999999998,0.33,0.09999999999999998,0.34,0.6,0.71
Red,Orthodox,Orthodox,9,1,-7,-10.159999999999997,-4.539999999999999,-7.6200000000000045,1.04,-2.58,0.24,0.64,0.19000000000000006,-0.050000000000000044,-0.5,1.39
Blue,Orthodox,Orthodox,-3,-2,5,2.539999999999992,0,-5.079999999999984,0.7200000000000002,-1.9200000000000004,0.12,-0.10000000000000003,-0.04999999999999993,-0.3,0.6,-1
Blue,Southpaw,Orthodox,0,-3,-5,-2.5400000000000205,0,7.619999999999976,0.33999999999999986,-0.5300000000000002,0.07999999999999996,-0.09999999999999998,-0.07,-0.42,0,0.42000000000000004
Blue,Orthodox,Orthodox,-4,0,-1,-5.079999999999984,0,-10.159999999999997,2.27,1.1799999999999997,0.10000000000000003,0.019999999999999962,-0.06999999999999995,0.28,-0.5,1.06
Red,Orthodox,Southpaw,-3,-5,2,5.079999999999984,-8.620000000000005,15.240000000000009,1.5300000000000002,-2.86,0.10999999999999999,0.21,0.2,-0.06999999999999995,0.5,0.58
Red,Orthodox,Southpaw,7,0,3,0,0,-2.5400000000000205,0.010000000000000675,-0.79,-0.030000000000000027,-0.07,0.029999999999999916,0.13,-0.5,-0.8499999999999999
Red,Orthodox,Southpaw,-4,-2,0,12.699999999999989,6.799999999999997,-2.539999999999992,0.6600000000000001,-0.050000000000000266,0.21000000000000002,-0.04999999999999999,0.040000000000000036,0.10999999999999999,1.5,-0.64
Blue,Orthodox,Southpaw,1,4,2,0,0,-2.539999999999992,-1.3400000000000003,-0.6599999999999997,-0.15000000000000002,-0.10999999999999999,0.010000000000000009,-0.040000000000000036,0,1.04
Red,Southpaw,Orthodox,-1,-3,-3,2.539999999999992,0,0,-0.8199999999999998,-1.8699999999999999,0,0.6,0.12,0.53,0.39999999999999997,1.06
Blue,Switch,Orthodox,-5,1,-2,7.6200000000000045,0,0,-0.35000000000000053,0.08999999999999986,-0.020000000000000018,-0.38,0.009999999999999898,-0.21999999999999997,0.09999999999999998,-1.65
Red,Orthodox,Orthodox,10,1,1,5.0800000000000125,0,7.6200000000000045,0.23999999999999977,2.0700000000000003,-0.020000000000000018,0.09999999999999998,0.06000000000000005,0.54,-0.7,-1.79
Blue,Orthodox,Southpaw,2,4,10,-5.0800000000000125,0,-10.159999999999997,-0.2600000000000007,-1.0999999999999996,0.04999999999999999,-0.2,0.040000000000000036,0.07999999999999996,0,-0.31
Red,Orthodox,Orthodox,7,3,0,7.619999999999976,0,12.699999999999989,0.8300000000000001,-2.2800000000000002,0.19,0.03,0.21000000000000002,0.10000000000000009,0.2,-0.18999999999999995
Red,Southpaw,Orthodox,-4,-4,-6,0,4.540000000000006,5.079999999999984,2.18,-1.8999999999999995,0.030000000000000027,-0.030000000000000027,0.02999999999999997,0.69,-0.8999999999999999,-0.040000000000000036
Blue,Orthodox,Orthodox,-5,0,5,-7.6200000000000045,0,-2.5400000000000205,-1.5500000000000003,-0.4299999999999997,-0.08000000000000002,-0.37,-0.09000000000000002,-0.22999999999999998,0.2,-1.37
Red,Orthodox,Switch,-1,3,6,2.539999999999992,0,5.0800000000000125,-0.7599999999999998,1.3,-0.09000000000000002,-0.08000000000000002,-0.04999999999999993,-0.25,0.6,-2.4099999999999997
Blue,Switch,Southpaw,-2,1,4,-5.0800000000000125,0,5.079999999999984,1.6100000000000003,0.40000000000000036,-0.010000000000000009,0.10999999999999999,0,0.19000000000000006,-0.30000000000000004,1.5699999999999998
Red,Orthodox,Southpaw,-2,-3,-7,-5.0800000000000125,0,-12.700000000000017,2.1000000000000005,3.6999999999999997,0.08999999999999997,0.46,-0.06000000000000005,0.15000000000000002,-1,-0.24999999999999994
Blue,Orthodox,Orthodox,14,4,4,2.5400000000000205,0,5.0800000000000125,-0.9300000000000002,1.37,0.050000000000000044,0.18000000000000005,0.030000000000000027,0.10999999999999999,-0.19999999999999998,-5.9399999999999995
Blue,Orthodox,Orthodox,-1,-3,-2,0,0,-2.5400000000000205,0.5500000000000003,1.12,0.03999999999999998,0.02999999999999997,-0.020000000000000018,-0.030000000000000027,-0.49999999999999994,0.06999999999999995
Red,Orthodox,Orthodox,3,-1,-3,2.539999999999992,0,10.159999999999997,-0.6400000000000001,-4.140000000000001,0.06999999999999995,0.3,0.14000000000000007,0.5,-1.2,0.76
Red,Orthodox,Southpaw,8,6,5,2.539999999999992,-5.900000000000006,7.6200000000000045,-0.4599999999999995,1.15,-0.040000000000000036,-0.21000000000000002,0.050000000000000044,0.5900000000000001,-0.8,-2.8900000000000006
Blue,Orthodox,Orthodox,-2,1,9,7.6200000000000045,0,17.78,-2.57,0,-0.10999999999999993,-0.15000000000000002,-0.029999999999999916,0.24,0.2,-1.0699999999999998
Blue,Switch,Orthodox,0,0,-4,0,0,-17.78,-2.73,-2.0599999999999996,0.02999999999999997,-0.07,-0.06,-0.5700000000000001,0.7,-0.5099999999999998
Red,Orthodox,Southpaw,4,-4,-4,-2.539999999999992,0,0,0.7599999999999998,0.48,-0.21999999999999997,-0.42,0.020000000000000018,-0.36,0.29999999999999993,-0.7999999999999998
Red,Orthodox,Switch,15,3,0,0,0,5.079999999999984,1.5999999999999996,2.1300000000000003,0.03999999999999998,-0.06,0.02999999999999997,0,0,-1.3800000000000001
Blue,Switch,Switch,-1,2,-6,-5.0800000000000125,0,0,-0.5999999999999996,4.579999999999999,-0.11999999999999994,0.10999999999999999,-0.2,-0.63,1.2,-1.1100000000000003
Red,Switch,Orthodox,-1,5,-8,0,0,5.0800000000000125,0.39999999999999947,2.8700000000000006,0.15999999999999998,-0.02999999999999997,-0.19999999999999996,-0.13,0.8,-2.29
Red,Orthodox,Orthodox,6,3,6,-5.0800000000000125,0,-5.0800000000000125,0.7599999999999998,0.09999999999999964,0,0.22999999999999998,0.040000000000000036,0.41,0.8,0.20000000000000007
Red,Orthodox,Orthodox,-4,-4,3,0,0,-5.079999999999984,2.9299999999999997,1.8900000000000001,-0.010000000000000009,-0.66,-0.12,0.33999999999999997,-0.4,-2.33
Blue,Orthodox,Southpaw,1,9,-1,5.079999999999984,0,10.159999999999997,-1.5400000000000005,0.1200000000000001,-0.029999999999999916,0.16,-0.12999999999999995,-0.25,0.1,1.42
Red,Orthodox,Orthodox,-5,-2,5,2.5400000000000205,0,-5.0800000000000125,-0.5099999999999998,2.8,0.03999999999999998,-0.22000000000000003,-0.09000000000000002,-0.14,-0.4,-0.49
Blue,Orthodox,Southpaw,-13,-7,-2,-2.539999999999992,0,-7.6200000000000045,1.2499999999999996,1.96,0.06,-0.10999999999999999,-0.10000000000000003,0.38999999999999996,-1.6,-1.0799999999999998
Red,Orthodox,Orthodox,4,10,9,2.5400000000000205,0,7.6200000000000045,1.1300000000000008,1.1800000000000006,0.010000000000000009,-0.12,-0.010000000000000009,-0.10999999999999999,-1,-2.66
Red,Orthodox,Orthodox,5,-2,1,0,13.150000000000006,-2.539999999999992,0.08999999999999986,2.24,0.040000000000000036,-0.25,-0.029999999999999916,0.5800000000000001,-0.3,-0.38
Blue,Orthodox,Orthodox,-2,-1,-2,-2.539999999999992,-4.540000000000006,0,0.020000000000000462,0.6499999999999999,-0.07,0.10999999999999999,0.08999999999999997,0.040000000000000036,0.30000000000000004,1.56
Red,Southpaw,Switch,12,3,3,-15.240000000000009,0,-7.6200000000000045,3.0300000000000002,-1.6000000000000005,0,0.5,0.31,0.25000000000000006,1,0.24
Blue,Southpaw,Orthodox,-9,-7,-8,0,0,12.699999999999989,-0.41000000000000014,-0.5299999999999994,0.04999999999999999,0.27,-0.21000000000000002,-0.22999999999999998,0.2,1.27
Blue,Orthodox,Orthodox,13,7,6,-5.079999999999984,0,-5.079999999999984,-1.44,-4.37,0.020000000000000018,0.37,0.030000000000000027,0.4,0.9,6.390000000000001
Blue,Orthodox,Southpaw,10,10,8,-5.079999999999984,0,-7.6200000000000045,-3.5899999999999994,-0.7800000000000002,-0.06000000000000005,0.33,0.06000000000000005,-0.07999999999999996,0.1,0.88
Blue,Orthodox,Southpaw,7,3,-1,0,0,0,0.20000000000000018,-0.3199999999999994,0.020000000000000018,0.15999999999999998,-0.04999999999999993,-0.25,0.6,0.5800000000000001
Red,Orthodox,Orthodox,4,0,-2,0,15.420000000000002,7.6200000000000045,-1.2799999999999998,1.48,-0.25,0.10999999999999999,-0.05999999999999994,-1,0,0.51
Blue,Switch,Orthodox,4,1,8,-7.6200000000000045,0,2.5400000000000205,-1.27,-1.0499999999999998,-0.15000000000000002,-0.44,0.14999999999999997,0.11,-1.8,-1.84
Blue,Orthodox,Orthodox,0,1,3,0,2.269999999999996,-2.539999999999992,1.0599999999999996,0.040000000000000036,0,-0.24,-0.010000000000000009,-0.1399999999999999,-0.5,-4.329999999999999
Red,Switch,Orthodox,1,-2,-3,-2.539999999999992,0,-5.0800000000000125,2.06,-5.57,0.16000000000000003,-0.19000000000000006,0.03999999999999998,0.35,1,-2.48
Blue,Southpaw,Southpaw,14,11,8,5.0800000000000125,0,2.539999999999992,-1.7799999999999998,-0.6299999999999999,-0.06,-0.3,-0.08999999999999997,0.33999999999999997,0.1,-0.69
Red,Orthodox,Southpaw,-5,-5,-4,7.619999999999976,0,10.160000000000025,2.3099999999999996,0.010000000000000231,0.10000000000000003,-0.08999999999999997,0,-0.13,0.6,0.3600000000000001
Red,Orthodox,Orthodox,1,0,-7,-10.159999999999997,0,-25.400000000000006,0.20999999999999996,0.6200000000000001,-0.06999999999999995,0.58,-0.08999999999999997,0.37999999999999995,0.4,2.22
Red,Orthodox,Orthodox,2,-2,-3,0,0,-5.0800000000000125,1.6399999999999997,2.3800000000000003,0.10999999999999993,-0.03999999999999998,0.010000000000000009,0.18000000000000005,1,-1.7999999999999998
Blue,Orthodox,Orthodox,-11,0,-1,-5.0800000000000125,0,0,-1.3899999999999997,-0.3200000000000003,-0.040000000000000036,0.010000000000000009,-0.06999999999999995,-0.59,0.10000000000000009,-0.79
Red,Orthodox,Orthodox,-3,-3,-1,7.6200000000000045,0,2.5400000000000205,-0.7000000000000002,0.3899999999999997,0.04999999999999999,0.13,-0.06000000000000005,-0.25,0.5,1.1099999999999999
Blue,Orthodox,Southpaw,9,10,8,0,1.3600000000000136,-12.700000000000017,-5.780000000000001,-2.1300000000000003,0.020000000000000018,0.26,-0.15000000000000002,-0.21999999999999997,0,0.53
Red,Orthodox,Orthodox,3,-3,1,-2.539999999999992,0,5.0800000000000125,0.20000000000000018,0.7599999999999998,0.02999999999999997,0.03999999999999998,-0.08999999999999997,-0.1499999999999999,0,-0.05999999999999961
Red,Orthodox,Orthodox,-18,-18,-4,-2.539999999999992,0,-2.539999999999992,0.43000000000000016,-2.2199999999999998,0.050000000000000044,0.04999999999999999,0.12999999999999995,0.38,-0.6,0.53
Red,Orthodox,Switch,12,2,2,-5.079999999999984,0,-7.6200000000000045,1.2399999999999998,-0.040000000000000036,-0.020000000000000018,-0.35,0.039999999999999925,0.04999999999999999,-0.10000000000000003,-0.6799999999999999
Red,Southpaw,Orthodox,7,1,2,0,0,5.0800000000000125,2.4899999999999998,0.9300000000000006,-0.07999999999999996,-0.07,-0.06999999999999995,0.12000000000000005,-1.4,0.42
Red,Orthodox,Orthodox,-2,-1,7,5.079999999999984,0,0,0.13999999999999968,-0.81,0.13000000000000006,-0.14,-0.08999999999999997,-0.10999999999999999,-0.3,-1.8299999999999998
Red,Orthodox,Southpaw,7,-4,-11,-2.539999999999992,0,5.079999999999984,0.9800000000000004,-1.5299999999999998,-0.08000000000000002,0.07999999999999996,0.040000000000000036,0.41000000000000003,0,-2.1900000000000004
Red,Orthodox,Orthodox,4,-2,-6,2.539999999999992,4.529999999999994,-5.079999999999984,-0.6600000000000001,-2.0500000000000003,0.16000000000000003,0.33,-0.06000000000000005,0.14,0.19999999999999998,1
Red,Orthodox,Southpaw,-7,-3,2,-7.6200000000000045,9.079999999999998,7.6200000000000045,-1.6100000000000003,0.5499999999999998,-0.09000000000000002,0.28,-0.12,0.050000000000000044,0,1.02
Red,Switch,Switch,5,-1,-6,0,0,-12.699999999999989,-0.3500000000000001,1.8499999999999996,-0.020000000000000018,0.4,-0.03999999999999998,-0.12,0,1.92
Red,Orthodox,Orthodox,4,1,3,-2.5400000000000205,4.079999999999998,5.079999999999984,-4.1899999999999995,-0.94,-0.16000000000000003,-0.47,-0.07000000000000006,-0.69,-1.7,2.26
Red,Orthodox,Orthodox,-7,-2,-1,7.619999999999976,0,5.0800000000000125,-0.8700000000000001,-2.89,-0.07,0.3,0.030000000000000027,-0.12,0.4,1.53
Red,Orthodox,Southpaw,10,0,1,2.5400000000000205,0,5.079999999999984,2.58,1.86,-0.08999999999999997,0,-0.15999999999999998,0.26000000000000006,0.5,-1.21
Red,Orthodox,Orthodox,12,1,-5,-5.0800000000000125,0,-5.079999999999984,0.34999999999999964,-1.0599999999999996,0.15000000000000002,-0.010000000000000009,-0.07,-0.29999999999999993,0.9999999999999999,0.76
Red,Orthodox,Orthodox,8,2,2,0,0,2.539999999999992,0.5999999999999996,0.27000000000000046,0.020000000000000018,0.26,0.13,-0.11000000000000004,0.39999999999999997,1.1600000000000001
Blue,Orthodox,Orthodox,-2,0,2,2.539999999999992,-9.079999999999998,2.539999999999992,-2.17,-1.06,-0.009999999999999953,-0.11000000000000001,-0.10000000000000003,-0.43000000000000005,1.5,1.19
Blue,Orthodox,Southpaw,-10,-2,-1,7.6200000000000045,0,5.0800000000000125,1.6500000000000004,1.2000000000000002,-0.11000000000000004,-0.019999999999999962,-0.07,-0.029999999999999916,0,1.3900000000000001
Red,Orthodox,Orthodox,3,0,-6,2.5400000000000205,0,7.619999999999976,-0.8199999999999998,-0.6199999999999997,-0.07999999999999996,-0.12000000000000005,-0.09999999999999998,0.32,-0.2,2.51
Red,Orthodox,Switch,6,-2,-7,-7.6200000000000045,0,0,2.83,0.3599999999999999,0.14,0.13,0.09000000000000008,0.31999999999999995,-0.5,0.07000000000000006
Blue,Southpaw,Switch,3,4,4,-5.079999999999984,0,2.539999999999992,-4.27,-0.3700000000000001,-0.12000000000000005,-0.10000000000000003,-0.09000000000000002,-0.21000000000000008,0.30000000000000004,-1.33
Red,Orthodox,Switch,-2,-6,-10,-5.079999999999984,0,0,-2.92,-1.7899999999999998,-0.07000000000000006,0.17999999999999997,-0.020000000000000018,-0.63,0.4,5.27
Red,Orthodox,Switch,-3,0,3,5.079999999999984,4.540000000000006,15.240000000000009,-0.77,-1.4099999999999997,-0.030000000000000027,-0.1,-0.07,-0.16000000000000003,-0.7,-0.95
Blue,Orthodox,Orthodox,-1,-4,0,5.0800000000000125,0,17.78,-0.7600000000000002,-1.46,0.06,-0.09000000000000002,0.13999999999999996,0.040000000000000036,0.7,-0.8800000000000001
Blue,Southpaw,Orthodox,-9,0,2,0,0,-7.6200000000000045,-1.5500000000000003,-0.43000000000000016,-0.010000000000000009,-0.03999999999999998,-0.06,-0.15999999999999998,1,1.74
Blue,Switch,Orthodox,0,-2,2,-7.6200000000000045,0,-5.0800000000000125,-0.5800000000000001,2.55,-0.08000000000000002,0,-0.030000000000000027,-0.010000000000000009,0.5,0.48
